phone_no	owner_name	optdate	prodname	sm_name	offerid	offername	business_name	owner_code	prodprcid	prodprcname	effdate	expdate	orderdate	cost	mode_time	prodstatus	run_name	orderno	offertype
2037186	HC级	2010/2/1 2:15	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2037186	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2037675	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2043246	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2049534	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2049795	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2009539	HE级	2016/2/1 0:15	精彩点_点播	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2014/1/26 18:43	2016/1/31 23:59	2014/1/26 18:43	NULL	N	YD	正常	265245546	1
2009539	HE级	2016/1/12 17:25	精彩点_点播	互动电视	GZ122619	快乐点-1年-送2月	正常状态	NULL	NULL	快乐点-1年-300元-送2月	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	NULL	Y	YY	正常	2110071615	1
2009539	HE级	2017/4/1 0:31	所有基本节目_回看	互动电视	GZ122619	快乐点-1年-送2月-包年到期外呼专享	到期暂停状态	NULL	NULL	NULL	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	NULL	N	YD	正常	2110071615	1
2009539	HE级	2014/1/26 18:42	应用类点播组	互动电视	GZ101253	互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)	正常状态	NULL	NULL	NULL	2014/1/26 0:00	2050/1/1 0:00	2014/1/26 18:42	NULL	N	YY	正常	265245546	0
2009539	HE级	2016/2/1 0:15	所有基本节目_回看	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2014/1/26 18:43	2016/1/31 23:59	2014/1/26 18:43	NULL	N	YD	正常	265245546	1
2009539	HC级	2016/2/1 0:15	互动虚拟包	互动电视	133381	快乐点-2年-600元	到期暂停状态	0	R2509	快乐点(600元/2年)	2014/1/26 18:43	2016/1/31 23:59	2014/1/26 18:43	600	Y	YD	正常	265245546	1
2009539	HE级	2017/3/28 12:15	所有基本节目_时移	互动电视	133379	快乐点	正常状态	NULL	NULL	NULL	2018/6/1 0:00	2050/1/1 0:00	2017/3/28 12:15	NULL	N	YY	正常	2184786992	1
2009539	HE级	2016/5/12 12:43	CHC动作电影全年优惠包(120元/年)	数字电视	TO004753	CHC动作电影-1年-120元	正常状态	NULL	NULL	NULL	2016/5/12 0:00	2017/4/30 23:59	2016/5/12 12:43	NULL	N	YY	正常	2128078847	1
2009539	HE级	2016/1/12 17:25	所有基本节目_回看	互动电视	GZ122619	快乐点-1年-送2月	正常状态	NULL	NULL	NULL	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	NULL	N	YY	正常	2110071615	1
2009539	HE级	2017/3/28 12:15	所有基本节目_回看	互动电视	133379	快乐点	正常状态	NULL	NULL	NULL	2018/6/1 0:00	2050/1/1 0:00	2017/3/28 12:15	NULL	N	YY	正常	2184786992	1
2009539	HE级	2016/2/1 0:15	所有基本节目_时移	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2014/1/26 18:43	2016/1/31 23:59	2014/1/26 18:43	NULL	N	YD	正常	265245546	1
2009539	HE级	2016/1/12 17:25	所有基本节目_时移	互动电视	GZ122619	快乐点-1年-送2月	正常状态	NULL	NULL	NULL	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	NULL	N	YY	正常	2110071615	1
2009539	HC级	2014/2/25 13:07	带宽6M	互动电视	GZ101090	宽带6M附属(0元/30天)	到期暂停状态	0	R2571	宽带6M附属(0元/30天)	2014/1/26 0:00	2014/2/25 0:00	2014/1/26 18:42	0	Y	YD	正常	265245546	1
2009539	HE级	2017/4/1 0:31	所有基本节目_时移	互动电视	GZ122619	快乐点-1年-送2月-包年到期外呼专享	到期暂停状态	NULL	NULL	NULL	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	NULL	N	YD	正常	2110071615	1
2009539	HC级	2017/5/1 0:36	CHC动作电影	数字电视	TO004753	CHC动作电影-1年-120元	到期暂停状态	0	R0745	CHC动作电影 (120元/年)	2016/5/12 0:00	2017/4/30 23:59	2016/5/12 12:43	120	Y	YD	正常	2128078847	1
2009539	HE级	2015/2/5 11:14	广州基本点播组	互动电视	GZ101253	互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)	到期暂停状态	NULL	NULL	NULL	2014/1/26 0:00	2015/1/31 0:00	2014/1/26 18:42	NULL	N	YD	正常	265245546	0
2009539	HE级	2014/1/26 18:42	标清直播基本包_广州	互动电视	GZ101253	互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)	正常状态	NULL	NULL	NULL	2014/1/26 0:00	2050/1/1 0:00	2014/1/26 18:42	NULL	N	YY	正常	265245546	0
2009539	HE级	2017/4/1 0:31	甜果TV(精彩点_点播)	互动电视	GZ122619	快乐点-1年-送2月-包年到期外呼专享	到期暂停状态	NULL	NULL	快乐点-1年-300元-送2月	2016/2/1 0:00	2017/3/31 23:59	2016/1/12 17:25	300	Y	YD	正常	2110071615	1
2009539	HC级	2014/1/26 18:42	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2014/1/26 0:00	2050/1/1 0:00	2014/1/26 18:42	0	Y	YY	正常	265245546	1
2009539	HE级	2017/3/28 12:15	甜果TV(精彩点_点播)	互动电视	GZ122619	快乐点-1年-送2月-包年到期外呼专享	正常状态	NULL	NULL	快乐点(25元/月)	2017/4/1 0:00	2018/5/31 23:59	2017/3/28 12:15	300	Y	YY	正常	2184786992	1
2009539	HE级	2016/5/12 12:43	CHC动作电影	数字电视	TO004753	CHC动作电影-1年-120元	正常状态	NULL	NULL	CHC动作电影 (120元/年)	2016/5/12 0:00	2017/4/30 23:59	2016/5/12 12:43	NULL	Y	YY	正常	2128078847	1
2009539	HE级	2014/1/26 18:42	广州个人用户免费专区点播	互动电视	GZ101253	互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)	正常状态	NULL	NULL	NULL	2014/1/26 0:00	2050/1/1 0:00	2014/1/26 18:42	NULL	N	YY	正常	265245546	0
2009539	HC级	2014/1/26 18:42	标高清直播基本包_广州	互动电视	GZ101253	互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)	正常状态	0	R2752	互动600预存-26.5元-捆快乐点2年-送6M体验	2014/1/26 0:00	2050/1/1 0:00	2014/1/26 18:42	26.5	Y	YY	正常	265245546	0
2013580	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2022526	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2022526	HC级	2010/2/1 2:15	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2028814	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2030665	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2030665	HC级	2010/2/1 1:02	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2031877	HC级	2010/2/1 0:46	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2031877	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2033434	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2033434	HC级	2010/2/1 0:49	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2033923	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2034790	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2037601	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2038627	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2047717	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2000669	HC级	2015/2/6 13:18	基本包	数字电视	GZ100224	租机租卡－押200(26.5元/月 租金0元)	报停状态	NULL	R1343	租机租卡－押200(26.5元/月 租金0元)	2013/8/6 0:00	2050/1/1 0:00	2013/8/6 12:50	26.5	Y	YG	主动暂停	237193508	0
2001578	HC级	2014/8/17 10:02	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	欠费暂停状态	0	R3259	0资费	2013/8/24 0:00	2050/1/1 0:00	2013/8/24 10:18	0	Y	YB	欠费暂停	240018771	1
2001578	HE级	2014/8/17 10:02	标高清直播基本包_广州	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	欠费暂停状态	NULL	NULL	NULL	2013/8/24 0:00	2050/1/1 0:00	2013/8/24 10:18	NULL	N	YB	欠费暂停	240018771	0
2001578	HE级	2014/8/17 10:02	个人用户免费专区_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	欠费暂停状态	NULL	NULL	NULL	2013/8/24 0:00	2050/1/1 0:00	2013/8/24 10:18	NULL	N	YB	欠费暂停	240018771	0
2001578	HC级	2014/8/17 10:02	标清直播基本包_广州	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	欠费暂停状态	0	R1926	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	2013/8/24 0:00	2050/1/1 0:00	2013/8/24 10:18	26.5	Y	YB	欠费暂停	240018771	0
2001578	HE级	2014/8/17 10:02	所有基本节目_回看	互动电视	133808	全时移回看(包3个月)(0元/月)	欠费暂停状态	NULL	NULL	NULL	2013/8/24 10:19	2013/11/30 23:59	2013/8/24 10:19	NULL	N	DB	欠费暂停	240018771	1
2001578	HE级	2014/8/17 10:02	所有基本节目_时移	互动电视	133808	全时移回看(包3个月)(0元/月)	欠费暂停状态	NULL	NULL	NULL	2013/8/24 10:19	2013/11/30 23:59	2013/8/24 10:19	NULL	N	DB	欠费暂停	240018771	1
2001578	HE级	2015/4/22 9:36	基本组_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	到期暂停状态	NULL	NULL	NULL	2013/8/24 0:00	2015/3/31 0:00	2013/8/24 10:18	NULL	N	YD	欠费暂停	240018771	0
2001578	HC级	2014/8/17 10:02	互动虚拟包	互动电视	133808	全时移回看(包3个月)(0元/月)	欠费暂停状态	0	R1820	全时移回看(包3个月)(0元/月)	2013/8/24 10:19	2013/11/30 23:59	2013/8/24 10:19	0	Y	DB	欠费暂停	240018771	1
2001578	HE级	2014/8/17 10:02	应用类_点播	互动电视	117902	[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)	欠费暂停状态	NULL	NULL	NULL	2013/8/24 0:00	2050/1/1 0:00	2013/8/24 10:18	NULL	N	YB	欠费暂停	240018771	0
2006351	HE级	2017/1/1 1:11	所有基本节目_回看	互动电视	GZ122514	快乐点-10个月-外呼营销送2月	到期暂停状态	NULL	NULL	NULL	2015/12/27 0:00	2016/12/31 23:59	2015/12/27 16:41	NULL	N	YD	正常	2106765036	1
2006351	HC级	2013/11/22 12:51	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	0	Y	YY	正常	254843460	1
2006351	HE级	2013/11/22 12:51	个人用户免费专区_点播	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	正常状态	NULL	NULL	NULL	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	NULL	N	YY	正常	254843460	0
2006351	HE级	2015/12/1 0:28	所有基本节目_时移	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2013/11/22 12:52	2015/11/30 23:59	2013/11/22 12:52	NULL	N	YD	正常	254843460	1
2006351	HC级	2015/12/27 16:41	甜果TV(精彩点_点播)	互动电视	133379	快乐点-包月-25元	正常状态	0	R2508	快乐点(25元/月)	2017/1/1 0:00	2050/1/1 0:00	2015/12/27 16:41	25	Y	YY	正常	2106765036	1
2006351	HE级	2015/12/27 16:41	所有基本节目_回看	互动电视	GZ122514	快乐点-10个月-外呼营销送2月	正常状态	NULL	NULL	NULL	2015/12/27 0:00	2016/12/31 23:59	2015/12/27 16:41	NULL	N	YY	正常	2106765036	1
2006351	HC级	2015/12/1 0:28	互动虚拟包	互动电视	133381	快乐点-2年-600元	到期暂停状态	0	R2509	快乐点(600元/2年)	2013/11/22 12:52	2015/11/30 23:59	2013/11/22 12:52	600	Y	YD	正常	254843460	1
2006351	HE级	2015/12/1 0:28	所有基本节目_回看	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2013/11/22 12:52	2015/11/30 23:59	2013/11/22 12:52	NULL	N	YD	正常	254843460	1
2006351	HE级	2013/11/22 12:51	标高清直播基本包_广州	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	正常状态	NULL	NULL	NULL	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	NULL	N	YY	正常	254843460	0
2006351	HE级	2015/12/1 0:28	精彩点_点播	互动电视	133381	快乐点-2年-600元	到期暂停状态	NULL	NULL	NULL	2013/11/22 12:52	2015/11/30 23:59	2013/11/22 12:52	NULL	N	YD	正常	254843460	1
2006351	HE级	2017/1/1 1:11	所有基本节目_时移	互动电视	GZ122514	快乐点-10个月-外呼营销送2月	到期暂停状态	NULL	NULL	NULL	2015/12/27 0:00	2016/12/31 23:59	2015/12/27 16:41	NULL	N	YD	正常	2106765036	1
2006351	HE级	2013/11/22 12:51	标清直播基本包_广州	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	正常状态	NULL	NULL	NULL	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	NULL	N	YY	正常	254843460	0
2006351	HC级	2013/11/22 12:51	互动虚拟包	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	正常状态	0	R1811	互动600预存-26.5元-捆快乐点2年	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	26.5	Y	YY	正常	254843460	0
2006351	HC级	2017/1/1 1:11	甜果TV(精彩点_点播)	互动电视	GZ122514	快乐点-10个月-外呼营销送2月	到期暂停状态	0	120810	快乐点-10个月-250元-外呼营销送2月	2015/12/27 0:00	2016/12/31 23:59	2015/12/27 16:41	250	Y	YD	正常	2106765036	1
2006351	HE级	2015/4/22 10:11	基本组_点播	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	到期暂停状态	NULL	NULL	NULL	2013/11/22 0:00	2015/3/31 0:00	2013/11/22 12:51	NULL	N	YD	正常	254843460	0
2006351	HE级	2013/11/22 12:51	应用类_点播	互动电视	133390	互动标准包-600预存-送快乐点2年(到期停)	正常状态	NULL	NULL	NULL	2013/11/22 0:00	2050/1/1 0:00	2013/11/22 12:51	NULL	N	YY	正常	254843460	0
2006351	HE级	2015/12/27 16:41	所有基本节目_时移	互动电视	133379	快乐点	正常状态	NULL	NULL	NULL	2017/1/1 0:00	2050/1/1 0:00	2015/12/27 16:41	NULL	N	YY	正常	2106765036	1
2014835	HC级	2010/1/31 21:15	有线电视	模拟有线电视	BO000330	有线电视－普通包 (0元/月)	正常状态	0	R1672	有线电视－普通包 (0元/月)	2010/2/1 0:00	2030/1/1 23:59	2010/1/31 21:15	0	Y	YY	正常	76438271	0
2014835	HC级	2010/2/1 1:54	有线电视	模拟有线电视	BO000569	有线电视－普通包(5元/月)	到期暂停状态	0	R0369	有线电视－普通包(5元/月)	2009/12/1 0:00	2010/1/31 23:59	2009/11/27 0:00	5	Y	YD	正常	1456454	0
2020103	HC级	2014/1/28 16:31	数字电视	数字电视	BO002327	整转包(月租26.5元)	报停状态	0	R1277	整转包(月租26.5元)	2009/1/1 0:00	2030/1/1 23:59	2008/12/30 21:35	26.5	Y	YG	主动暂停	10009350	0
2020103	HE级	2014/1/28 16:31	基本包	数字电视	BO002327	整转包(月租26.5元)	报停状态	NULL	NULL	NULL	2009/1/1 0:00	2030/1/1 23:59	2008/12/30 21:35	NULL	N	YG	主动暂停	10009350	0
2020364	HE级	2015/10/9 19:39	高尔夫.网球频道	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	广州个人用户免费专区点播	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	所有基本节目_时移	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	宝贝家	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	DOXTV	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	直播A	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	应用类点播组	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	快乐垂钓	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	先锋乒羽	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HC级	2017/10/1 0:24	专业频道-月享(空)	互动电视	GZ122597	预存300元-加送480元-32.5节目专用	到期暂停状态	0	NULL	NULL	2015/10/9 19:39	2017/9/30 23:59	2015/10/9 19:39	300	N	YD	正常	2092898802	1
2020364	HC级	2015/10/9 19:39	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	120303	支持单片点播权限(按片付费)	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	0	Y	YY	正常	2092898802	1
2020364	HE级	2015/10/9 19:39	标高清直播基本包_广州	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HC级	2017/10/1 0:24	互动空指令产品	互动电视	GZ122597	预存300元-加送480元-32.5节目专用	到期暂停状态	0	NULL	NULL	2015/10/9 19:39	2017/9/30 23:59	2015/10/9 19:39	300	Y	YD	正常	2092898802	1
2020364	HE级	2015/10/9 19:39	劲爆体育	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HC级	2015/10/9 19:39	标清直播基本包_广州	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	0	120972	互动+联合宽带-59元包	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	59	Y	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	所有基本节目_回看	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	中华美食	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	精彩点_点播	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	专业频道-月享(空)	互动电视	GZ122597	预存300元-加送480元-32.5节目专用	正常状态	NULL	NULL	预存300元-加送480元-32.5增值包专用	2015/10/9 19:39	2017/9/30 23:59	2015/10/9 19:39	NULL	N	YY	正常	2092898802	1
2020364	HE级	2015/10/9 19:39	互动空指令产品	互动电视	GZ122597	预存300元-加送480元-32.5节目专用	正常状态	NULL	NULL	预存300元-加送480元-32.5增值包专用	2015/10/9 19:39	2017/9/30 23:59	2015/10/9 19:39	NULL	Y	YY	正常	2092898802	1
2020364	HC级	2016/1/1 0:26	所有免费组_点播	互动电视	GZ122684	院线大片-包月-99元	到期暂停状态	0	121330	院线大片-包月-99元	2015/12/4 0:00	2015/12/31 23:59	2015/12/4 13:21	99	Y	YD	正常	2104040235	1
2020364	HE级	2015/10/9 19:39	东方财经	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
2020364	HE级	2015/10/9 19:39	七彩戏剧	互动电视	GZ122560	互动+联合宽带-59元包	正常状态	NULL	NULL	NULL	2015/10/9 19:39	2050/1/1 0:00	2015/10/9 19:39	NULL	N	YY	正常	2092898802	0
